indice_origen,id_cancion,particion
59387,1GRzcUnUJQVBj3v1eX9gIa,entrenamiento
59388,2aYA9DWarjj1CU2MlUueac,entrenamiento
59389,7KHFUf8l9XnUWKHd81h6Fs,entrenamiento
59390,6rqQLWxBsZxpwgL2RPoAFz,prueba
59391,2vFtNc8C0UEeRPk3lYQLiW,prueba
59392,7qp6YCC0NO9YT5cvn9yk6M,entrenamiento
59393,0I6tLKtYuFMng80RfjNnOY,entrenamiento
59394,1vAkBBx58jXCJJZ7XyYZe7,entrenamiento
59395,20GytYCQtNR7SgLssSKa3V,entrenamiento
59396,2FC9lpKcJHPSueHEz6XEIS,entrenamiento
59397,3hTbZfEiLxWgaaH1Ld03ja,entrenamiento
59398,0Vv8mtbxZZlj1dT4sILr67,entrenamiento
59399,6bWSlgj7GqYXsorKurrxTJ,entrenamiento
59400,0NggnKLa7YMlISb2Ywq5FO,entrenamiento
59401,0BHRumGwcRNsQQVueMzOEM,entrenamiento
59402,4Pt9L31h9Quefi8rJuOF9e,entrenamiento
59403,2jkNjOmDds1GjQolbVvSvA,entrenamiento
59404,5ynCNwoLOOHoJU4N40m97V,prueba
59405,0PXTu11gdAVT9CNi3rI1Et,entrenamiento
59406,1XBV62Ns9YlPTnUrsvDLaT,prueba
59407,0bIrcwIgsmq1vB2SNvP68C,entrenamiento
59408,3U4YZMVZV4CEbYAi6apKvF,entrenamiento
59409,02YubixxXSYIBLlP8EyIJf,prueba
59410,4kzN5Dba29mIKsYLIlkgG9,entrenamiento
59411,3ibVGBrJ8owRcmBynolCum,entrenamiento
59412,6vdj25c3HaMBQOTNISzlL8,entrenamiento
59413,5x9bIyXmNksAUkNWHMzBeN,entrenamiento
59414,1AZ8AZ0O5mytkUo3L5qlrX,entrenamiento
59415,4keTweXLCnQUg2SjF6UFSX,entrenamiento
59416,4BsYQlCoWwN82VnrQAVZUn,prueba
59417,2nzNbodv3MEZBaIa8nbiEH,entrenamiento
59418,1HjW1HhwwytbS5Q7SVRLft,entrenamiento
59419,3GfTduDxEcrY2yoNc1zeog,entrenamiento
59420,1HoOShYNwH1VLGBPg3trqd,entrenamiento
59421,73tO6pggJHkatDJekfdl9C,entrenamiento
59422,43OCCL7oekbRwu8YBQSfp8,prueba
59423,0jfXBsyEQMEM37LoLO6aSd,prueba
59424,2I6hAxUD8ArkrKc2uq8sE6,entrenamiento
59425,5LuRYJZpdnZNImhtgbmmKY,entrenamiento
59426,7xit8PRAE6x3fbZWFCY544,entrenamiento
59427,73iQZT1WYntBoZe2Jpbshv,entrenamiento
59428,3VhoqmW3pl0LqBIyCEAKMG,entrenamiento
59429,1v9CRCQDI6IzCcP5Okwfob,prueba
59430,1o9EvJMgNi0J92NuVdCbxO,entrenamiento
59431,2z1tniJIRhcJQTUEGO6yQ4,entrenamiento
59432,4tPJnnGxDdGZQmWqLVW9pe,entrenamiento
59433,6aGfMhwGDl46Dvo9Wbw3hf,entrenamiento
59434,1AsX7B48DFJZplJEwmhGpl,entrenamiento
59435,1llFIDWpncvYHrsc3aLIdv,prueba
59436,2tBO9sDqez1uQYsb8EYkjx,entrenamiento
59437,00EqiscplImrxqlRb4VMsZ,entrenamiento
59438,0P8Y8s0Fvf2ywJm6M5s6VB,entrenamiento
59439,74WZCodjJdd7GOFek2GUr9,entrenamiento
59440,03m7IfLCTeThLUFEgh8nNF,entrenamiento
59441,5KVmEBeh6CHqBTeSc6HkMN,entrenamiento
59442,2pmJp0g7LVy9hbI8GJZG1D,entrenamiento
59443,4LGzoHqHHeXx1NxP7lKYL6,entrenamiento
59444,0KK1L215u4Jaql3UHjdt6U,entrenamiento
59445,4YWpr8lOvUTgRZXivHbZBc,entrenamiento
59446,62RgjFobx8BDU8G6R3u3GB,entrenamiento
59447,1PNAMq8EtkiiWwDSMLkmkx,prueba
59448,0gDKxD3DtFTMuFEsMObb83,entrenamiento
59449,193hTzL1nLF5SQwTW6mLdd,entrenamiento
59450,4CFQkOXGk57c4QFx0UPyzH,entrenamiento
59451,5DfMZnK7pk6zccWltwrUPC,entrenamiento
59452,00XqffdqeCoKStAvgGnR6Y,prueba
59453,0LoXWA6JiEQ7hrHOU89PeI,entrenamiento
59454,7KBOUOBNQG6RVnw6yuJY07,entrenamiento
59455,1Er5N6DaiBliOa7qTmDnfn,entrenamiento
59456,0juWp4sId0YEWPIWfC5IUI,entrenamiento
59457,53U7rh7p3WN1ZDh79eCiJS,entrenamiento
59458,1sayezH8bWoxHMAQCccCTi,entrenamiento
59459,3rvqSRlhM86LZT699gLRRS,entrenamiento
59460,6R2UBVd2Bsg6aqxUqnTA2k,entrenamiento
59461,3FGRFFjPo6IpOckQ3tYrWd,entrenamiento
59462,5nXwG66MOM5xzGdYKfij1a,entrenamiento
59463,6JhsUGOPVyc0ygoTrO34cp,prueba
59464,5aAZsPk4jHKqkZXljDe0GU,entrenamiento
59465,4cZxyuQlmojxrFBfz0DPwa,entrenamiento
59466,58Ozh8RlXaF3Ud2aTW1Ge9,entrenamiento
59467,2b0oFT5Ky5NqvwvT5ELfsj,entrenamiento
59468,2qtmM8qNvj8Jc09RKOX7QI,entrenamiento
59469,3ZQ817s5GsAWNoWv5PXos6,prueba
59470,6d3MDhWrFxMSSD5gHIN9QZ,entrenamiento
59471,6epHR9WFPQBwgWjV9BLnsk,entrenamiento
59472,5q46uhwu9YLbJdTfFpZ8j2,entrenamiento
59474,37RUx23Ki1huJwGRf852IT,prueba
59475,19RrA1s0bwwpTRZMQgF0i2,entrenamiento
59476,6n1pvEXhu1oJXiiqxZRzz1,prueba
59477,4j6qfCtWcSVUls9zmWHuNI,entrenamiento
59478,7J1QSuoz8huO9Yof9IoNFt,entrenamiento
59479,4CpcuXejezfG3z2XOJ7Ybn,prueba
59480,5QOlO17HGCsiZ2VjkLuMny,entrenamiento
59481,26f5mnEGCvDAAJk05Bhi8K,entrenamiento
59482,6gME3ZSRp0d3pjHoefRf1D,entrenamiento
59483,79YiwX28oOFOSmu7Cww3rk,prueba
59484,15I09iqLRCcc6KRCm3FcyE,entrenamiento
59485,1qfOrxz0qtAzETRjMkuBVD,entrenamiento
59486,5CsYZaiMJkKUNhSNvjb8hp,entrenamiento
59487,3sfeCFcPoMd0VzMG1n1pFc,prueba
59488,2HKTVg3VL4LULPp7F8SUQa,entrenamiento
59489,5PDM8jaMO54UT4jJtgKPS4,entrenamiento
59490,5rI2GAOCM7RoZeJWshwB1r,entrenamiento
59491,06L37I0KAqeR67JopmPUf3,entrenamiento
59492,284goiTL3lg84LccoA5mAo,entrenamiento
59493,37pm3pWmcjRREFg5sTt1HN,entrenamiento
59494,0wnwNcNrTA7pkIVg7xpVvU,entrenamiento
59495,5doHeikHcnNGV8or6IGaRU,entrenamiento
59496,5FdxPzBukTqNWME80A8vLe,entrenamiento
59497,4ybUBJ6bQzzdreFHPWIYTH,prueba
59498,6coErM4CBGW8rsZkK6aDQv,entrenamiento
59499,2KOSGrOyox7Hj4Xe2Ds4PS,entrenamiento
59500,6PY7mndJ9wIFs42nUcDwqh,entrenamiento
59501,6BDi00N2PfxuXa4Txd4ttc,entrenamiento
59502,3M20UDuY0y7OmHKcmCysay,entrenamiento
59503,6Qlc9VW8bSgp6GMW8mnFPR,entrenamiento
59504,02CBgVtFQjWvmUjzSeMY0O,prueba
59505,3BetTMu2yQqdMPiW4HqWfr,entrenamiento
59506,7MROFLxuYYjABSeHCUvk5m,entrenamiento
59507,042SboYZqL7Cx4mmggMzGx,entrenamiento
59508,5F9k1a45FXck5UsbUi1McT,prueba
59509,2fQw8yRiLIXrT3lPeVJNJ5,entrenamiento
59510,05wAwEhXvp9ftiptQ9xbXl,entrenamiento
59511,6wjyV22aqajVJMUybhPG98,entrenamiento
59512,5bfYXXVimQLHeMyXH2Gv9A,entrenamiento
59513,4RSxWEwSQKsO9C90LO0wsN,entrenamiento
59514,1plSH2mC4coFjGxLfgsMcv,prueba
59515,322MlqfR6pPebiDEbLABSD,entrenamiento
59516,04VF6MKVTUh5IusNvNaYq7,entrenamiento
59517,6MnxlBzu8P0otaUPYeMB5o,entrenamiento
59518,3FSF2F62qs9Y5Ak65nqGsx,entrenamiento
59519,4TSbFsm58BmyRbhUDGFJRc,entrenamiento
59520,3H4mhsGnHLDSj1W2jxp1bk,entrenamiento
59521,7aokiMHeHTBynFXaiBlXbm,prueba
59522,2v7GcsqKI4qgFHCpGCnC5m,entrenamiento
59523,2ztfLQNGJGyTw6XVegkJco,entrenamiento
59524,4TPe69YIxw99FIDjpElpAk,entrenamiento
59525,5IP5BqSxWNQ6aixiVGLC43,entrenamiento
59526,37BCKBUkpORwt0sTLxXRNm,entrenamiento
59527,3hBfutnqD5WjzQxyc3cSCg,prueba
59528,5fzczv02pnWoAOUt5aYeCj,entrenamiento
59529,2gmadK5mFVz6OGDoiBItE0,entrenamiento
59530,7eEMr1XGne3Me4iptIY3Sp,entrenamiento
59531,7eFzvTIKQVswPDPrIc2zAv,entrenamiento
59532,5T560XyS4xD5vPrsc5QGcs,entrenamiento
59533,1mdJEaJJfQDcdjM0y5QL3B,entrenamiento
59534,2G5EuwNgAYXKT5xJQ9KoOC,entrenamiento
59535,4e2hsHoSjgMYDDcJYZdRh4,entrenamiento
59536,1ujFRENUXjCE9t3HQg37xd,entrenamiento
59537,6z6Z6toiFVbxgmIkyYgAjF,entrenamiento
59538,3kBximUQRbbKmCWstYsBca,entrenamiento
59539,2qVNtgInASqhXLc66Sj3oV,prueba
59540,7rOzf8Tw98uePHcZvRWxx7,entrenamiento
59541,2El09vUfipRbL9EM7vFcst,entrenamiento
59542,1xCLrWAH0j2mQL8CMgwWIT,entrenamiento
59543,3i6fgSYnPKdqzI9Z1EknBW,entrenamiento
59544,3IjmfMMBW74euOR1WYRssB,entrenamiento
59545,3fn5nVOqcpE92sl6XBlT3O,entrenamiento
59546,2EOubeIqjPxZ4NFLbcfL1B,entrenamiento
59547,6hDWT1qC4TDIJfzguzoFyV,entrenamiento
59548,1KceOX4yTiwRHqJFHcmEWp,entrenamiento
59549,0MwSK12MiS68JAKf4BlyKH,entrenamiento
59550,7fTfvDlOUf0etaphlgUegi,entrenamiento
59551,4CAg3hnPwCjqBRqjZGOYHS,entrenamiento
59552,2j3XrxnGKhPJVvSGDpoRFJ,entrenamiento
59553,4LFlYEavfqhauvX6q2IcH4,entrenamiento
59554,5KaJkkMcCZbuJKlEi0ybqe,entrenamiento
59555,2m0UI048bqswNnDh0KZ7nX,entrenamiento
59556,5XIfC28Uy11ArfOF3LcUZB,entrenamiento
59557,2mrgYbsGeUslJTKWEJB2Ch,prueba
59558,5seeG2750txXp0njvDZ2p2,prueba
59559,3w5BC1ABNAGxPP8X0WQllN,prueba
59560,1NUYLmKU5Gtxr6k57WGCGR,entrenamiento
59561,1FpD2wwpG8oWxJttQQLUEH,entrenamiento
59562,5GejdNgf8uIJfTT5h7XyRk,prueba
59563,0iPdaqbsZoK8i4Gl277VHV,entrenamiento
59564,1lRMtjKpLpyQdDALnXyGNr,prueba
59565,0R3cSX6kmv7xMWwPeYNe5e,entrenamiento
59566,5K8KsdDCAE72PswzWu2CJT,entrenamiento
59567,6htflcCWH0EgwhJ7YAX4Aa,entrenamiento
59568,6B9NRBut8NtB1y6doVNqDQ,entrenamiento
59569,0UZxqtieXH5qqYJDp3JtGD,entrenamiento
59570,3ASzO1weK9Ld6GeEGs7IpN,entrenamiento
59571,2iaf0mhikyQRLivjkLlIxv,entrenamiento
59572,6c5vVtpY0btFGTl1s53KBa,entrenamiento
59573,3RClryGw6RrRBkxrWAwoMd,prueba
59574,0QcyG3lQ8FWoPrzjDdPAlr,entrenamiento
59575,2c3TkEFl1chF0RmldCelPK,prueba
59576,3apOnssLPYqwTa6DNNhL26,entrenamiento
59577,7JqI26jl28ofZtwcObW2dt,entrenamiento
59578,3ajK9x5sgI5CgPsgs4jFej,entrenamiento
59579,6Q1DZPo9fkl6KsA9M3uFRb,entrenamiento
59580,3hB9NQ5Mug7EdxMZqfguj3,prueba
59581,72mcCtPro6jJTge1syDKw2,prueba
59582,3yfcFF3WjEBFIMgW8Z04SU,entrenamiento
59583,2HRYhmRCwWbOQCAYoQ7rhi,entrenamiento
59584,5sFAmJu3M2KSZgpwUWeu7Y,prueba
59585,3Js8n1O9fv9ZAqtCpziGPr,entrenamiento
59586,1cOQgoRQ2ESo6gtZ31VgTU,entrenamiento
59587,0msEdOBwpjBS033li805xe,entrenamiento
59588,6rbn0Hr2It1ZFG7AlmR3ck,entrenamiento
59589,5e1GeRQTPjUQfQ9NtgPYDM,entrenamiento
59590,1CAXL6sbmOY7mjrUee3vw5,entrenamiento
59591,6EuhWZ5D9InbLzy2biiVdV,entrenamiento
59592,5rO3oZgdv5SMapky0bje0w,entrenamiento
59593,5gIvHjymgQ8X3qyAgH5Udl,entrenamiento
59594,5W16k9XSAXXl9fL2rDvVE1,entrenamiento
59595,4yTbw18hYN035sCX3WBLg6,prueba
59596,3G34dsCKMRQfTWpiVrwbpR,entrenamiento
59597,50IaKepOhuUjowztZWCBwy,entrenamiento
59598,1lgqemZ33dy7SBhJ3ZOcm8,entrenamiento
59599,7IMgoSqmJPp9O6T4JwZ6pO,entrenamiento
59600,7E5b7W5Yl3IlJwAavcfkSr,entrenamiento
59601,2ZDguDTnUjY6AZme0cwz73,prueba
59602,7fTfvDlOUf0etaphlgUegi,entrenamiento
59603,1VcYiTKxVDk8nAf11atoTp,entrenamiento
59604,1r2FkEAbw5ePAQjxw89zKl,entrenamiento
59605,2lGMFMzwntPJr7UgfTdfNq,entrenamiento
59606,4LFlYEavfqhauvX6q2IcH4,entrenamiento
59607,0jlpup3pypk1Akn1lYQwBX,entrenamiento
59608,0y6lN5BDrBU5OpDetbGVzg,entrenamiento
59609,1oVrTBrCsM2eTE1G50yxY9,entrenamiento
59610,7vOEJ1uPiDgAVMnyFkXPi4,entrenamiento
59611,5m3HJ9BGW6on64t8w5r83B,entrenamiento
59612,77KzdsWx5f9kTXvS2ulsp0,entrenamiento
59613,7iMzfnRIQ1GbzO1bucxRrd,entrenamiento
59614,1EXc4lSFTbktmqWksJLgke,entrenamiento
59615,6zZNEML6EssNesPUyVMEdB,entrenamiento
59616,4mCNUDuEVxx1PzPPf2Bg8w,entrenamiento
59617,4ZWQU9NhWC2qVQOFiziZdw,entrenamiento
59618,7tUBmhj9d98BS08S5lfQz4,entrenamiento
59619,540QsouzBYNgD9cvEBhu68,prueba
59620,4AIsg92W93Mqjr2tbQtgWK,entrenamiento
59621,5qSGluYlehBvgT2F9SFs9a,entrenamiento
59622,2tH5sjtfoALFEozeO0hTJj,entrenamiento
59623,74GE3NpVd9avb5M6Ftjkjq,entrenamiento
59624,2NujKSqQUZN3T9b8qWZ7Bv,entrenamiento
59625,2QxzpDE6uQPy17dhBTQgpu,entrenamiento
59626,54bICsSSkjGWpUTLmtfAYK,entrenamiento
59627,7tqU1V7ShYTofMcwPWXvck,entrenamiento
59628,7vkjZKo6RfBXrlRqYS48aN,prueba
59629,55WnfKeMkvnxNL3sUBa1kj,entrenamiento
59630,4iVxlP3CwXunJyYUCW4KCp,entrenamiento
59631,1zozqEuvVSy4LJ9fl5WpAL,entrenamiento
59632,1xMkTSgZIZAnsu6a5yqudq,entrenamiento
59633,52td3s1ekJ7PawvwqwPEWc,entrenamiento
59634,21O8Nr8c6MreEB82sABBw5,entrenamiento
59635,6N5rvsBLkdJ8SzvbmSW9E2,entrenamiento
59636,1MfO2B3GtPfpbM9vMisK2N,prueba
59637,65C5BEPeaVoqaSm1aidwBS,entrenamiento
59638,7nI6NFGaBgS64tXEg4aFk8,entrenamiento
59639,2EstAAPQZJAFF1MYDZJmJB,entrenamiento
59640,0IVg8AETaEljDlxtfeNBLN,entrenamiento
59641,02xfm0GjvV6vrxrB2Hy2Cl,entrenamiento
59642,0y0X9xN3fUVd9CVxOs3aXQ,entrenamiento
59643,6pzajB527j45Vn3eYt8XeV,entrenamiento
59644,0SEgsKSMCYJFG7SJCRlkZs,prueba
59645,5ql9V6U6Pr0WjvpYZrCAWR,entrenamiento
59646,37wvBoiwNJLt6cNYggIIFF,prueba
59647,45YdK4lSonEaXy7dEerlBT,entrenamiento
59648,7efVhWBWx1eT4ws5BhPDdK,prueba
59649,01gwr3jWt9RlN6hL8Y6Xij,entrenamiento
59650,7y1EM4vFDgxpB3Rr4zKRzK,entrenamiento
59651,2QSn5Oe4wtvmjY8Yy1zjMf,entrenamiento
59652,2Ve8kIizxOyiykyxyp9pbn,prueba
59653,0Y9F7ugCKHrvcvWXvrTJ5G,entrenamiento
59654,30rXvJDjk48ll3KonNyAlv,entrenamiento
59655,1Y3pEwiWF9iffNNtvxVT3I,entrenamiento
59656,7hKtPHij317Fqf2VWf3RZO,entrenamiento
59657,1XFPLIKOl82LuDVJRLQ9Sv,entrenamiento
59658,2vXtqPW6LBGvyJvQGNIHOR,entrenamiento
59659,7pgnPWyIZXRi677LWtupzM,entrenamiento
59660,1rZwIk3LxrMmVyXghIYubr,entrenamiento
59661,7qXar3FbocfVFYh5a2hMEY,entrenamiento
59662,6tqP55NBE20QyKG4AMa96A,entrenamiento
59663,69SC5PNWqA5BIf7OO6k8OI,entrenamiento
59664,0LXdu7WMpZhDwgWjyjgzNB,prueba
59665,3t1ucLJpLFqr504p4YQ27R,entrenamiento
59666,6wRLhezWAP2jqcqmsTjkN0,entrenamiento
59667,3N0SQ5585sfA0Z54Yr3nUD,entrenamiento
59668,12tYdKwJJ7nDikZmWUVrOy,entrenamiento
59669,0aEIwm3Bze8z5FuASbBdLs,entrenamiento
59670,1v3EzWQ1f9LGtO08Im5aS4,entrenamiento
59671,6C54oije9rHz4dxgGi0Q0Q,entrenamiento
59672,6THY6q592kDcv6smBb05gg,entrenamiento
59673,0d66dkG5xIPTbMeOEpP9Bl,entrenamiento
59674,7oNkh4PT5Ys11ffiTSOZVv,entrenamiento
59675,5h4UpMv1n2NFzcXYWcBvxY,entrenamiento
59676,6HWFfaD0CWF8RxO0Q4xFMp,prueba
59677,4Qyl7QOjOeFnRigsX8tZqK,entrenamiento
59678,5vsqY1n8gOnkKvaGQjShpm,entrenamiento
59679,1qKP3CI2fKa5HsHntg7GVn,entrenamiento
59680,6PinkVBXnyC9b8gd0b9GYQ,entrenamiento
59681,4YkyJwNJc2c5RvsbEg1jKp,entrenamiento
59682,5XnZDZZ0r5xPyB2SInz8vU,entrenamiento
59683,3M4N9uyJg6RCxPsaG4xGGI,entrenamiento
59684,3uLEzxK02TDV2PoyKNLHng,entrenamiento
59685,2Qfe7imz8XjzZbHWPTYf3c,entrenamiento
59686,05EVgMXWpmlH8E3AlIsRsB,prueba
59687,77xiA2qzH3Lte2wPV3EQWf,entrenamiento
59688,3Cs57DSOkYcjcyzypyhPsA,prueba
59689,7gM2ZGaYpySUaj4wuM9Z5N,entrenamiento
59690,1Hm359hrqN0bRPUdwS0P21,entrenamiento
59691,16gukv0bt4DJAKDDJykcZi,entrenamiento
59692,7IHFtMYugg7fgFdTqqwaY2,entrenamiento
59693,79RqP2xmjoIRQ8nqNCG3nr,prueba
59694,2RPJmEBCccFpETV201XPVv,entrenamiento
59695,2o4h2o2EKfUKHJFqIkpk2N,entrenamiento
59696,0ZVgOdwrHcAxxhxLrS1ZsG,entrenamiento
59697,0QrwRdXmM17kplwcu0hMpR,entrenamiento
59698,4nfD6UgGJ4gnK1eTI77OHD,entrenamiento
59699,4K2NuhUFmcQbaepaAzHGdP,prueba
59700,1lQLxZODSaf2W1KBzH3hne,prueba
59701,4DveLaQHQYYVwDmRmPW6Af,prueba
59702,2Np9UILmMEQ8C1REZo8jbD,entrenamiento
59703,0xsbEfKgnxpXs1IRAbEnUY,entrenamiento
59704,5HPLMMGVhXPd6QRHc6PHeD,prueba
59705,6WCAbJaWy9Pg8wznLCioGb,entrenamiento
59706,37zB5H8VMrQcippi15J4Jm,entrenamiento
59707,42ooLrZsZk8bNIiq4k2NhH,entrenamiento
59708,3Dp84TqGG7IaIZJX7Wzcia,entrenamiento
59709,2UVwOER7fxnJMXb2lUpAda,entrenamiento
59710,53e8RTGlOj2JRqYg1uhzfw,entrenamiento
59711,787rIUDmWWBIfZXwHUeXXQ,entrenamiento
59712,2OxysySr6uOToqnrf0tlAq,entrenamiento
59713,6wP0y7lFef5qppaRMm2h0r,entrenamiento
59714,0qyJBVsborarjZrtTOHL9a,entrenamiento
59715,5NF0LZXnT008vwJiNbvwtr,entrenamiento
59716,1EXc4lSFTbktmqWksJLgke,entrenamiento
59717,2pkaCaIs2ZiKTSzPfcOI5B,prueba
59718,2AnbCxzDCjHsoEwnTur2r1,entrenamiento
59719,4x83KMU3WjevkuqtWeaqBd,prueba
59720,44Aivh0zXxsIsDVIZgND1L,entrenamiento
59721,4snocJfNuEvueU9yXZZroF,prueba
59722,4asON1CkiW73QaQSRrumH4,entrenamiento
59723,3IFpvR6d7BRXJ4t31K42qr,entrenamiento
59724,0o8pP6gwJuzIOuBMuOAyJm,prueba
59725,5QBwuQMFStYkhhjcc2uxDM,prueba
59726,6n59WaykQ1wvFJNti0N4jd,prueba
59727,5IbpaKEEvpszjBVHjcnZWB,entrenamiento
59728,6392PdXvZN8BOjcRxvkKO6,entrenamiento
59729,6JU9PUGD025Yb2A9NbyNLZ,entrenamiento
59730,6d9lCJD9LjkGFZzikFPIIg,entrenamiento
59731,5iLKsySETJuZuzckphh3fF,entrenamiento
59732,7qURBJLy7dtLLSv71a8XOg,entrenamiento
59733,0Xyy5ASa9iuqIgzH2mY9T6,entrenamiento
59734,6HrVrtNZh3KSehcfwq1S2z,entrenamiento
59735,1CkInVD8nTPHYHqaSryPO6,prueba
59736,25V1oa0FGtQGKkKGF6lV28,entrenamiento
59737,5hTeAOSQgpSjLeRD6qVAdQ,entrenamiento
59738,7vE0JifxEUBQ91qaUDC6es,entrenamiento
59739,2j3U3EpvZGIPw8b5WMdoPx,entrenamiento
59740,3RbAhVb297X0g0dQVN03L1,entrenamiento
59741,27apjgxT1D0SXCsURCq3HW,entrenamiento
59742,2Y3KablLaoVDIt8se1cqPa,entrenamiento
59743,5nxmwuDelvrQPTofGhF6nk,entrenamiento
59744,0QqvXQWysAuaqBQZrwmUiT,prueba
59745,1Eynp5iXXW6nXz5TQ4Q7Dd,entrenamiento
59746,3Tq2DukZAypFP29PIWoEr5,prueba
59747,0HM9A6FvxqBIehkyPOaBKX,prueba
59748,3JtsgZ5rmgcDScknmcKnqQ,entrenamiento
59749,45k1DOjv1jXPI68PSHzHiv,entrenamiento
59750,4h7XFmh8zI6KvQN6CFAO6n,entrenamiento
59751,1lQLxZODSaf2W1KBzH3hne,prueba
59752,4P6cfbLhBr50i41VzVrYmX,entrenamiento
59753,0uzCoKfbdmc2OEu4gCjnc3,entrenamiento
59754,3yolXChZmrQR0T0byHVRvv,entrenamiento
59755,54jpZQlDpc7w3kCVcYx9Oz,entrenamiento
59756,4KEK72ojf54uZlzcHxOG6b,entrenamiento
59757,1Txz7TXt0XRxYZCOKPcH7u,entrenamiento
59758,2bAm3r3MDrsQuvgccTkTXY,entrenamiento
59759,1X8iB0AWId0dJs4iXazSW7,entrenamiento
59760,4ZUJiYkuEtpKC0H8hm4Ahw,prueba
59761,3eyT2EMgq21xqTZumWgqzg,entrenamiento
59762,6f55xvTZcV1R4oc9NBzR6W,prueba
59763,34tXGq5CuKu9hk6WKtWUtu,entrenamiento
59764,0GDJw8IqIfJ5srjaETvTTn,entrenamiento
59765,3T95AMRhF5dhTtY4z82bbf,entrenamiento
59766,71RFrMm45mDbrr5GmYyqwV,prueba
59767,2OxysySr6uOToqnrf0tlAq,entrenamiento
59768,5328lTykrH7BSAX4nou6aD,prueba
59769,4NRZLLzG8Uluf3qC3xRJUg,entrenamiento
59770,7cYiZjbtmmjfo57jyH0Tb8,entrenamiento
59771,5NF0LZXnT008vwJiNbvwtr,entrenamiento
59772,3UMPQ2tXZEtZV6JwhqJHGk,entrenamiento
59773,79NuWVxvOOf8IuX6lxjz5r,entrenamiento
59774,7u5YamTXLPnqTTw3KGcJNq,entrenamiento
59775,1HVjSh7scH1PaPiLjy2LEu,entrenamiento
59776,3eBMWAbupDk0WKevWvrqa4,entrenamiento
59777,02x0srefQt05LECFefKRBH,entrenamiento
59778,6JU9PUGD025Yb2A9NbyNLZ,entrenamiento
59779,4Yypm1NjXuRiN97MgO39dq,entrenamiento
59780,0W6OWVVQKvIfNvMgZHca7Z,entrenamiento
59781,2fCg5Z0Hrg7FcH2oZ7L7y6,entrenamiento
59782,1vmY7zu5SLFHM8bAXxlwaC,prueba
59783,1RA8CIKA8k817KLoNns6Fj,entrenamiento
59784,06SMPf7u1E1XYYFsShNeUb,entrenamiento
59785,6yS489pl4Pfs3FsyKqpZLe,entrenamiento
59786,4vMvKwZ5q9yplZs32DXTxJ,entrenamiento
59787,4jGpQgN8N0coixYr14tXyI,entrenamiento
59788,0joE7ji5U8u5M7ri3z9lm4,entrenamiento
59789,7IWZoME9i2MhV4YHdPG9Wo,entrenamiento
59790,2fsNAoi2YqVTqeMhlPntc8,entrenamiento
59791,4PopMgLMFKxHIH0uvERwbC,entrenamiento
59792,3GUTIlj4Xj4PtS06s6M29S,entrenamiento
59793,36ft3yzayIiNLlFfgS0oek,prueba
59794,5hFcY2Mb4a5skc6DKBt9Lu,entrenamiento
59795,4PMs09579sllJMndpaqj0p,entrenamiento
59796,0TSKxHKEiQ4Bk0ziefSS9i,entrenamiento
59797,3u0GkwnjSEBqmTSvlgjFjJ,prueba
59798,1o1InHR71Mh492TT1sKlAf,prueba
59799,2cXZ4LHZDdhfdsr5h5tyJc,entrenamiento
59800,6LRvIZUv1u8LFsxnk2iMr0,entrenamiento
59801,71JXm2xVg1y7buT4gkN8kS,entrenamiento
59802,589rG7NOCrbUl3cpPxDBiy,prueba
59803,5KSapJotajTcHPTWfPDT94,entrenamiento
59804,68hN2CBIarNwRsplnLx1nM,entrenamiento
59805,5Q6WYUzvxY2n81kVJeKhzy,prueba
59806,0xsbEfKgnxpXs1IRAbEnUY,entrenamiento
59807,018vKll25kQiBjJ9FVOhSV,entrenamiento
59808,4kryobsTTMryrPeTK8D0eg,entrenamiento
59809,1uVGh2VWfTDvPQ9JTPmCRB,entrenamiento
59810,1Gwzo9NHgN9Ik8jY4ZztsD,entrenamiento
59811,58vPBHpDMvtGNxq3XxvubM,entrenamiento
59813,3incV1wkxVqdwMS7dji4ko,entrenamiento
59814,1uzQqTxYfq7VUP0pJnQAbb,entrenamiento
59815,1F800CgFr4GsCYs3YkTWV1,entrenamiento
59816,1FKPfCP5XLtkytWxP6PZ5h,prueba
59817,5vd5uSmusEpwnzppKZKpJR,entrenamiento
59818,0XpFEZKxUhSSsTdRw2JPqG,entrenamiento
59819,2pkaCaIs2ZiKTSzPfcOI5B,prueba
59820,1oGNMcLdnXNoHdYgual2Pn,entrenamiento
59821,1pBHxJzQEiO0PG1BsN096D,entrenamiento
59822,6Ub0hiy3jzSIcGrcDn27lz,prueba
59823,0bqJjmefOZT1BcWDSiwtTS,entrenamiento
59824,4eTtlpUsCzCa7iVceVixSz,entrenamiento
59825,71mdBWRWfnyf5Tu69SONg7,entrenamiento
59826,6392PdXvZN8BOjcRxvkKO6,entrenamiento
59827,2pw80nL0PyaJJnircw75qK,entrenamiento
59828,7LmSHOk78FKRQIP6IS6uxa,entrenamiento
59829,4Z0CEb8BEuctghGCNpXoyy,entrenamiento
59830,688wCAZRRVhojVQlFZ10dy,entrenamiento
59831,7AFHeCCYNwGDycxgxC1wJB,entrenamiento
59832,2tZXHn7C9QibvCjbDSO0rT,entrenamiento
59833,19ODdY2U4Wqlv6t04dk54j,entrenamiento
59834,0PtTkqLnywT81bBaPcv4wv,entrenamiento
